feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,label
1.172121062992125,1.2653605307210642,0.8411663385826775,1.455576911153826,2.5274999999999994,2.0139203829679944,1.9200624999999998,2.275888133030981,3.3034171747967447,3.008649843912584,2.4367378048780513,3.11010665972945,0.9276779638225139,0.9149213855291112,0.9588809082229162,0.8919862920389554,0.6927113175998969,0.7943160166547729,0.8154706260882163,0.7485772905339081,0.49401051841812815,0.5562873366966263,0.7065710663193118,0.5415497133212174,2.496924212598427,2.9218798437596902,1.408341535433074,3.7096534193068442,10.650999999999996,7.048563869992409,6.265062499999996,8.617661879566608,17.539062499999975,15.11595993756504,9.896214430894313,15.611017169615007,0.11478763583328852,0.11100034419881953,0.13364571980633042,0.10489980338318576,0.08250877084058988,0.09080771450780256,0.09308956960234586,0.08630169590313566,0.07479328890501905,0.0778338424469156,0.08454737165432895,0.07691636680500984,0.537281473373559,0.5174725490602998,0.6342950347936753,0.4728599001199172,0.3196361439275385,0.38601748575388056,0.3935694880490156,0.3471372557944024,0.2496105383330102,0.282553268036895,0.33130027175349824,0.27025980450722475,0.013176201340195662,0.01232107641225641,0.017861178422552176,0.011003968749831032,0.006807697265624975,0.008246041014130576,0.008665667968749995,0.007447982715757302,0.005594036065229645,0.00605810703005128,0.0071482580536552254,0.005916127482482819,bawelna
1.2991510826771657,1.3114886229772493,0.9275959645669322,1.5559551119102275,2.6818749999999985,2.130637440161244,2.0173749999999977,2.409926933736452,3.452616869918693,3.1796305931321522,2.628810975609756,3.2628121748178955,0.8768449485853604,0.8965915382098317,0.9198645703049839,0.8352355559267617,0.5897071371269318,0.741454813712252,0.7458300440443049,0.6454601392740653,0.35385995227447625,0.44969341506243377,0.594442839200396,0.39130145576078446,3.6750123031496122,3.070556141112287,2.3778912401574837,4.892553785107574,12.256999999999982,7.649659863945543,7.489749999999987,10.494834971025414,19.353785569105682,16.25494276795008,11.93013211382112,17.993041103017685,0.11464948751625743,0.11131136796766555,0.13530370250675106,0.10565994482324488,0.08228111351109049,0.08984237955511724,0.09350221421174994,0.0867749955633398,0.07489558270665864,0.07680863201009082,0.08314465265715762,0.07706460440881582,0.5245659236050626,0.503746222944155,0.6287611478541792,0.471170966544445,0.30779181871076994,0.3631502216852475,0.3888283698507738,0.3435701682482875,0.24627664268489305,0.26171741566457213,0.3158560875308116,0.2671232004678658,0.01314450498774047,0.01239022063883304,0.01830709191203539,0.011164023940051152,0.0067701816406249594,0.00807165316412575,0.008742664062499971,0.007529899855017642,0.0056093483089699435,0.0058995659512615485,0.006913033265479388,0.005938953252687276,bawelna
1.4665354330708682,1.5557691115382266,0.9933562992125997,1.6464132928265913,2.876375000000001,2.387188208616773,2.1338124999999994,2.513605442176863,3.61636178861788,3.397892819979185,2.756478658536583,3.3460587929240364,0.8775038061979911,0.8678158651792197,0.9319559128719954,0.8605702639933962,0.5950934024176627,0.7117540302401524,0.7705785364351203,0.684670649510313,0.38137315185408033,0.44958566810003536,0.6370754009621863,0.46219964055512247,4.195497047244102,4.528675057350121,2.3357529527559056,4.775435550871112,13.805874999999988,9.85531620055426,7.858437499999984,10.770219198790603,20.998348577235745,18.675988553590024,12.386941056910542,18.200637356919927,0.10376129479934999,0.10089561562159353,0.12416343062866096,0.09710911803062351,0.07698016181133926,0.08329002069427516,0.0867025829524413,0.08112349046124309,0.07123841993420822,0.07263649613497795,0.07788955760657253,0.07331269252639584,0.4811074316128115,0.4626406009629311,0.6006716269729899,0.44184703372047596,0.2944914745581313,0.3434719121423414,0.36911886463680027,0.331746951741957,0.2391028339633133,0.2529440557836181,0.29837962397244855,0.25686176060283206,0.010766406298437616,0.01017992525166035,0.015416557505478302,0.00943018080468557,0.005925945312499977,0.0069372275472527846,0.007517337890624965,0.006581020704615398,0.005074912474722595,0.005276060570766668,0.00606678318414758,0.005374750885469857,bawelna
1.5812007874015779,1.6723913447826917,1.018639271653543,1.8530597061194127,3.0020000000000016,2.552532123960689,2.2955625000000013,2.705215419501125,3.712271341463417,3.5329084287200816,2.9065675813008185,3.4472554630593053,0.8862404994926966,0.8740677960282196,0.9504986387533348,0.8472675115554882,0.6212734321244049,0.7190954264530324,0.7747733067493111,0.6866566378439236,0.43457175917222585,0.47402577476902247,0.6438873079574253,0.5003335046396085,4.483882874015755,4.944757889515784,1.9458046259842527,5.997767995535993,14.915750000000001,10.997102544721539,8.786062500000002,12.26895943562605,22.19867886178863,20.390738813735677,13.798589939024387,19.348009885535895,0.095365749409543,0.0930849119093351,0.11600014835935794,0.08872423542600026,0.07267324398033287,0.07767558596502341,0.08092795551831893,0.07555810938100689,0.06734160029978067,0.06889932715680606,0.0735790983587251,0.06944001680366217,0.4556720605110931,0.43748546981522635,0.5788801580544721,0.40940714140245155,0.28048121855106184,0.3220026240565576,0.3446422468751587,0.3082592561265321,0.23100780003682486,0.24579642592256493,0.2868113864412319,0.2508514942081486,0.00909462616044375,0.008664800825168675,0.013456034419393052,0.00787198995192832,0.0052814003906249875,0.006033496655009743,0.006549333984375006,0.005709027893232202,0.004534891130935421,0.004747117282660593,0.0054138837152829435,0.0048219159336928856,bawelna
1.7813730314960694,1.804327608655223,1.219057578740159,2.0414160828321712,3.0798750000000052,2.614386495338877,2.4863750000000038,2.8866213151927376,3.72738821138211,3.4616935483870925,3.060276930894308,3.57056451612903,0.8770773941151553,0.8885462744461116,0.93402698066748,0.8466732015174472,0.6876563379397607,0.7745661582975604,0.7947272331154543,0.7232438551520729,0.5526546098279609,0.6181033875487625,0.7000101614085652,0.5902594526777004,6.384842519685065,5.786223572447165,3.428949311023631,7.9590799181598575,16.14462499999998,11.686444948349697,10.670500000000008,14.341269841269803,22.939532520325173,19.68958116545264,15.61223323170729,21.106074401664948,0.08825843187133343,0.08599983763856042,0.10527522121736671,0.08273590744588571,0.06930522955556802,0.07352609625350061,0.07512923760926889,0.07095651669859857,0.06496266597777134,0.06646822391016599,0.06914152641971223,0.0657459346707617,0.4361211445960704,0.4174145608934593,0.5454154976335638,0.3941996429058705,0.27962835285478166,0.3168756412855355,0.32819852588998877,0.29489891948163577,0.23612610893090186,0.24698278557739575,0.2759798104196936,0.2445524344761712,0.007789550796386805,0.007395972073858754,0.011082872202365498,0.006845230380894167,0.004803214843749978,0.0054060868302790365,0.005644402343749983,0.005034827261998497,0.00422014797093949,0.004418024789771963,0.004780550675647764,0.004322527925732065,bawelna
1.8474409448818923,1.9952879905759855,1.2114296259842536,1.9994419988839998,3.359124999999999,2.9117535903250116,2.529999999999999,2.9638447971781186,4.3059578252032455,4.027185223725279,3.2039507113821166,3.9909599375650298,0.8855558709913373,0.8708152730625696,0.9427792858022339,0.8777806675715436,0.6647706382569739,0.7446139800991445,0.8079104664364755,0.7413308935093442,0.46695412435096784,0.5340042349981686,0.7038615033340615,0.5397617245309667,6.5504429133858375,7.420298840597696,3.283280019685049,7.0208320416641,19.26249999999997,14.75075585789866,11.09499999999998,14.94633408919119,30.77356453252034,27.160900104058275,17.184514735772353,26.868431321540065,0.0827376177192153,0.07968946871212221,0.1008099913625224,0.07902165721917173,0.06367349882898685,0.06743893573800645,0.07149774635871384,0.06685211607945417,0.05828060774557833,0.05934114524762315,0.06481335629736654,0.05939328024198606,0.4197080123085343,0.39722261590713076,0.5452934319536226,0.38925428987439215,0.2634148354352879,0.2941952666313194,0.32686661240749704,0.29012395900034654,0.2110046621496701,0.2245308986846202,0.26691739790225544,0.22887426726285298,0.006845513385851008,0.006350411423620305,0.010162654358511842,0.006244422309664276,0.00405431445312499,0.004548010053474964,0.005111927734374978,0.0044692054243008145,0.003396629239193965,0.003521371519299507,0.004200771154529383,0.003527561737903092,bawelna
1.6118356299212606,1.8331576663153368,1.0737573818897637,1.8066836133672304,3.2161250000000003,2.815822625346429,2.419937500000002,2.755605946082127,4.214176829268296,4.08753902185223,3.1759400406504046,3.869667013527576,0.9155070380214279,0.8930679627522664,0.9615448120855397,0.8966161203616269,0.6865132227861994,0.7601789670067814,0.8253785523656125,0.7666925721511649,0.47882538004102737,0.5097031394047079,0.7066911131063593,0.5552395622862277,4.720964566929136,5.989149978299969,2.1585260826771653,5.790067580135164,17.465874999999993,13.443058704963446,9.853312499999998,13.077853363567607,29.049796747967477,27.577913631633685,16.630081300812993,25.0266649323621,0.08803401114697992,0.08300198145398796,0.10525038882432461,0.08324832169542253,0.06561685961416464,0.0688834334081393,0.0730177365011405,0.06961875714683019,0.059557985002352494,0.059787769386095105,0.06531724809221455,0.0612224722721299,0.4518176391066763,0.4157722771991748,0.5649039796122494,0.4174979511134461,0.27173879653956845,0.29996390778569487,0.33466577756621485,0.3104129221677178,0.2138504320957571,0.22201685833172874,0.27021639133628067,0.2298717392185089,0.007749987118626585,0.0068893289252881604,0.011077644347671514,0.006930283065104558,0.00430557226562499,0.00474492739809356,0.005331589843749986,0.004846771346669319,0.0035471535775404447,0.0035745773681648907,0.004266342898339905,0.0037481911111117146,bawelna
1.404958169291339,1.4974269948539904,1.0113188976377967,1.606175212350427,2.888249999999999,2.3715671453766634,2.1792499999999992,2.505039052658096,3.822090955284551,3.55280957336108,2.9087271341463397,3.663566597294484,0.9193337564503804,0.9166530598324832,0.9521267577147969,0.9018787132536813,0.7118497317448487,0.8000126972966151,0.8352991806264826,0.7813291102869235,0.5159673124824975,0.5757613403363625,0.721628804328512,0.5558344416478675,4.008304625984259,4.150164300328602,2.3882874015748086,4.885981771963555,14.289749999999982,9.964663643235038,8.247374999999991,10.897077349458277,23.989773882113802,21.179110301768958,13.99015497967478,22.187239854318403,0.09585184014882638,0.09218029898408939,0.11152199444685446,0.08935607492499097,0.06889632156363638,0.07501618595088658,0.07730835680086587,0.07284119578716546,0.06159410527010648,0.0633747631304716,0.06796874970322281,0.06225259525971293,0.5023356601848821,0.475229566219898,0.5963335676765097,0.45607715366398266,0.2947708576029063,0.347321672590959,0.3638669500496682,0.33405392238214365,0.22939625596117066,0.24584471211616293,0.28467395997616796,0.24177444168984477,0.009187575259916165,0.00849720752079611,0.012437155245404237,0.0079845081260006,0.0047467031249999875,0.005627428154617992,0.005976582031249984,0.00530583980370417,0.0037938338040249594,0.004016360601843383,0.00461975093621935,0.0038753856165696333,bawelna
1.1633243110236249,1.3522847045694109,0.8499015748031515,1.2436604873209762,2.4236874999999967,2.158163265306114,1.8649999999999978,1.9955908289241577,3.20553861788618,3.2456425598335046,2.4914253048780526,2.8954214360041566,0.9273899548729492,0.9085558473699606,0.9529811655489495,0.9257727132425333,0.7370157659203443,0.7923024140787418,0.8389716243097102,0.8158625110583578,0.5621986853288262,0.5615075620491002,0.7265313307314152,0.6281889636088847,2.8131766732283583,3.5344410688821433,1.812869094488194,2.868807737615479,10.259562499999985,8.03495842781554,6.178499999999986,7.122574955908263,17.209730691056876,17.029851716961492,10.472116361788625,14.438995837669111,0.11320323442913664,0.10529381777249762,0.13216493471915944,0.1087642819064639,0.08025790946224547,0.08434082633629864,0.09117346961973077,0.08776670380838905,0.07135600247442646,0.07071830802728989,0.07991574862293468,0.0749750618423148,0.5513665464125502,0.5032236399443107,0.6464142620915271,0.5228344600327267,0.3438033917460837,0.36481714785699704,0.4056899033849461,0.39217845205047935,0.27115306973033937,0.26047948548641137,0.32401746800241277,0.29210026570524794,0.012814972285218067,0.011086788061107937,0.017467569969319675,0.01182966901862875,0.006441332031249991,0.007113374987089686,0.008312601562499971,0.007702994297389494,0.005091679089130354,0.005001079090242653,0.006386526877964088,0.005621259898258929,bawelna
0.90994094488189,1.1278442556885127,0.6856545275590554,1.0342860685721385,2.1561250000000007,1.8852985638699895,1.6358750000000004,1.7228521038044808,2.980309959349593,2.9201352757544217,2.2177972560975547,2.605163891779394,0.9497480318285505,0.9249806767875355,0.9684791190747869,0.9359886225237214,0.7566739681418582,0.8068665496351316,0.8518101763442322,0.8346344760338975,0.5546569555022217,0.5725702605580806,0.7395055787742063,0.6423379707236531,1.6123277559055125,2.4086428172856373,1.0150098425196854,2.055304110608226,7.745749999999988,6.182098765432077,4.778749999999997,5.294280675233041,14.036839430894293,13.56815816857442,8.405678353658521,11.36439906347552,0.1286934516536125,0.11811173332683943,0.14571488846559325,0.1218933396617125,0.08771331141850702,0.09348988606621136,0.1000088765591585,0.09719200381843404,0.07694563032709607,0.07728189198806956,0.0871548866287084,0.08138471954035725,0.6117482036829825,0.551742247077301,0.6889764850805843,0.5784071428837188,0.35785538925973653,0.402256281078082,0.4430715407781992,0.43191338189010203,0.272290943813862,0.2807508767038891,0.355203763738039,0.31684881549512256,0.0165620044985207,0.01395038154947043,0.02123282872054028,0.014857986253885612,0.007693624999999996,0.008740358796673182,0.010001775390625002,0.009446285606242498,0.005920630026434126,0.00597249082925565,0.007595974263263015,0.0066234725746626075,bawelna
