0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,label
2.452202263779528,2.708227416454857,1.780388779527561,2.97674995349991,5.220187499999973,4.31305114638443,4.124374999999991,4.64455782312919,6.827616869918671,6.444719042663851,5.474212398373961,6.419680020811605,0.9490041822991337,0.9365852613472435,0.9720429894721118,0.925735843596688,0.7815947075859072,0.843121125359032,0.8592312647744761,0.822795381956349,0.6353387358687493,0.662788326666753,0.7581758059707223,0.6670710977010316,10.374569389763806,12.887283774567598,5.6652312992126195,15.092566185132371,44.68831249999976,31.918871252204102,28.421499999999842,36.061917359535826,74.89888211382078,68.65322580645193,48.58879573170713,67.85074141519272,0.052110193127827394,0.05004101410245801,0.06083658675437646,0.04749929810770125,0.0369234586255804,0.04034210826611701,0.041131553429209995,0.038867394131326415,0.03332167979022495,0.034418586174629166,0.03644405597756314,0.03418865709458292,0.3352102112101913,0.3148146456818223,0.4224443252603227,0.2861536894820627,0.1775821264182627,0.21765941829556873,0.21702694978207718,0.19808141948164174,0.13774922620137905,0.14736661814357646,0.16555274385067745,0.14911498854740926,0.0027154722278194695,0.0025041030924024014,0.0037010902879227735,0.002256183320724272,0.0013633417968749474,0.0016274856993551067,0.0016918046874999568,0.0015106743265598669,0.001110334344042286,0.001184639074260374,0.0013281692160957556,0.001168864273930975,bawelna
2.529404527559045,2.7494574989150147,1.7876476377952724,3.0977741955484035,5.464187499999982,4.463025951121144,4.153812499999991,4.835285966238297,7.17943343495936,6.769120707596236,5.437754065040617,6.599700832466151,0.9396691701360312,0.928703701346248,0.9688982941300982,0.9098240722360542,0.7361203707991794,0.8174961223129373,0.8429222919890729,0.7866658644617986,0.5593367623742337,0.5973444380842823,0.7365142401847357,0.6144591339615572,11.05401082677168,13.060078120156293,5.701279527559064,16.5159650319301,48.41756249999988,33.436570924665716,28.773937499999942,39.06783824640908,81.19353404471538,74.06360561914687,48.280995934959186,70.84241675338204,0.05113400117866901,0.049249021004022196,0.06034106973397293,0.046507656400207716,0.036003716171042206,0.03936966484878814,0.040528298369780745,0.03790565922460438,0.03223623851404327,0.033173706780898184,0.035959740647901035,0.033335337040034815,0.32936960975818275,0.30792861737140126,0.42066534717081555,0.2824550432298975,0.1685487644198844,0.20517827001847536,0.21740666940104647,0.19267145450964743,0.1273553011080074,0.1405285373847319,0.17125474229213583,0.14280111828997732,0.0026146860765401234,0.0024254660698546197,0.003641044696640184,0.002162962103839782,0.001296267578124966,0.0015499705103059046,0.0016425429687499725,0.0014368390012518349,0.0010391750735342863,0.0011004948215850103,0.0012931029474643062,0.0011112446955727172,bawelna
2.7937376968503758,3.0983941967884094,1.8300319881889773,3.2403744807489905,5.59143749999997,4.847694633408861,4.235312499999979,4.932224741748474,7.057482215447075,6.977952653485916,5.4716082317072825,6.449921956295489,0.9263072664868367,0.9112702444310515,0.9676493084216171,0.9018734043311547,0.71968348524675,0.7889565844455189,0.8384437694927399,0.7809026470827621,0.555964174999915,0.5719941672702775,0.7362558791635518,0.6318372437912648,13.550135334645704,16.31372062744134,5.951218011811039,18.044888089776272,51.66831249999982,38.84593096497777,29.72718749999977,40.35777273872423,81.89157774390173,78.94426378772152,48.55976880081292,68.07791363163396,0.05053714326814405,0.04825768808395787,0.06175049023065779,0.04726593593980676,0.03723534212445142,0.03957754549571372,0.04192301351882932,0.039237957362477885,0.03438453785200541,0.03471449542074969,0.0378323714885852,0.03556243562582843,0.30585307487679014,0.2769374223899126,0.41395622684323724,0.2716879279127747,0.1657351396163049,0.18948767463330582,0.21342750500285568,0.18745311390169725,0.13603784330793467,0.13331179904074453,0.1665385961213871,0.14672460257517297,0.0025540028497049176,0.0023288044592085695,0.0038131230437265635,0.0022340687002659165,0.0013864707031249462,0.0015663821074652891,0.0017575390624999462,0.0015396172979796324,0.001182296443295993,0.0012050961923172512,0.001431288332450314,0.0012646868276411912,bawelna
3.0354945866141683,3.394506789013601,2.014456200787401,3.486328972657976,5.828562499999946,5.166225749559014,4.600312499999956,5.231229528848502,7.228404471544671,7.152900624349601,5.94372459349591,6.769901144640974,0.8869447432348141,0.8583733908411516,0.9488594449493752,0.8532485991521472,0.5990743268838735,0.6796920661558634,0.7491618003157171,0.675307318214697,0.4038009328633278,0.4138027919876904,0.5910706726303737,0.4652055751138437,15.752891240157561,19.678963357926772,7.111528051181122,20.38880277760569,55.80718749999965,44.395124716552495,34.7116874999999,44.992252456537265,82.97306910569053,80.77946149843947,56.433053861788494,73.71462018730497,0.05104055810915051,0.048529228227271376,0.06195802500212582,0.0480789874721479,0.03890144297612801,0.04063070663829362,0.04262717644736689,0.0406033559869636,0.0362458642625812,0.03649983323352911,0.038688806745919305,0.037241032133672365,0.2859452549180429,0.2628172060693194,0.38610373783328505,0.2511159980602624,0.16048662410469913,0.1826861712467501,0.19706429149029359,0.17686475819167444,0.13014505434212345,0.12755979489538974,0.15278022141793796,0.13696274011676624,0.00260513857209357,0.0023550859923345932,0.0038387968621640483,0.0023115890363469547,0.0015133222656249397,0.0016508543219270772,0.0018170761718749506,0.001648632517404093,0.001313762676141461,0.0013322378260754361,0.001496823767423091,0.0013868944743812175,bawelna
3.1883612204724243,3.4253208506417354,2.0321727362204696,3.674685349370726,6.020812499999954,5.1696271101032165,4.663874999999957,5.488851095993877,7.413554369918647,7.086043184183101,6.046493902439003,7.011316337148763,0.8944922010103608,0.8785453229505451,0.9577008821437201,0.8630352640974501,0.6510110751281161,0.7291342612014781,0.7882972397028412,0.70272413292638,0.48694293117877385,0.5066698911197183,0.6497548994975414,0.5245927994896565,18.16535433070864,20.798995597991354,7.262856791338595,23.456196912393942,59.79818749999965,46.04012345678916,35.99462499999984,50.536596119928376,87.43121189024323,82.55768730489133,59.014481707317096,79.5180801248702,0.0481801062245544,0.046698771622949845,0.059012955159683834,0.04496505295688997,0.03656135147768666,0.039088453511121835,0.040395481453684184,0.03801516689989145,0.03406523946974275,0.03491704808450159,0.03655974637749649,0.03505399711578143,0.27990796301999693,0.26514951246006546,0.38295750453822247,0.24832693987282614,0.15928194970654638,0.18728775635356543,0.19497189552421984,0.17315069517379558,0.12610102742404786,0.13568363175050596,0.15164603205543017,0.13314544368420633,0.002321322635809346,0.0021807752710924257,0.0034825288766788553,0.0020218559874159193,0.0013367324218749406,0.001527907197891133,0.0016317949218749431,0.0014451529144266025,0.0011604405401309192,0.0012192002469353965,0.0013366150551868679,0.0012287827137932128,bawelna
3.0201156496062938,3.3671647343294975,1.9325787401574797,3.36809473618949,5.810437499999935,5.049823633156892,4.2932499999999605,5.080813807004207,7.08371443089431,6.852302289281993,5.4582063008129875,6.627926638917797,0.8630204998738022,0.8325535085828712,0.9452139975309432,0.8352806570464908,0.5320181821586945,0.6374121856093868,0.7448102114247445,0.6407411888187102,0.3164595774513062,0.35430022996270605,0.5948045925610925,0.4039151113787991,16.227177657480357,19.821749643499416,6.490649606299224,19.499410998822146,55.46556249999967,42.90482489291918,30.174874999999737,42.50812547241041,81.2759146341464,76.32199531737822,47.810467479674934,70.40407127991732,0.054053951152188556,0.051465163524870954,0.06583275847413934,0.051155869865360436,0.04119994595718451,0.0434318309829008,0.04587359500573294,0.043107721398593916,0.039032253517302024,0.039461032304154674,0.04197617553355235,0.03978788727286086,0.2914233365029523,0.2637674104925093,0.3950322317707053,0.26089770333309514,0.1622712677990695,0.18329084559118305,0.20911037059489992,0.181276139461755,0.13398142637317811,0.13490301679553898,0.1672867157872042,0.13994799337638525,0.0029218296351631863,0.0026486630566417077,0.004333952088314365,0.002616923021681692,0.0016974355468749238,0.0018863239425272618,0.002104386718750006,0.001858275644178792,0.001523516814638936,0.001557173070509539,0.001761999312423599,0.0015830759736378834,bawelna
2.5430610236220454,3.0073160146320435,1.8290477362204722,2.8488436976874043,5.204374999999978,4.688964474678721,4.175687499999992,4.394809775762108,6.7056021341462895,6.754357440166455,5.5034933943088955,6.058597814776253,0.9039061156585873,0.8658907800064846,0.9486104385396507,0.8782696798971998,0.6210335748478795,0.6845219398631756,0.7476937972798035,0.7189082374070028,0.3928108704900746,0.37789680707830753,0.5701726392383049,0.47786079521373886,11.52399114173231,16.032550065100153,6.152866633858284,14.551863103726253,45.33349999999987,37.58188460569371,30.085437499999863,33.47745023935449,72.60067327235733,73.76515348595198,51.02839176829261,61.80833766909471,0.057233932619952965,0.05325406444554453,0.0671152316647172,0.05448666351662727,0.04192834754822755,0.04384045949662289,0.04590181437045821,0.04503884557471585,0.03830520258496031,0.03834358939229338,0.04108773052513462,0.03984952424107661,0.3341496137285062,0.29436087609251377,0.4215973537237457,0.3093846259822968,0.18398807273887774,0.20248166087830077,0.22145184864987716,0.21551567384149484,0.14106023061493678,0.1408453490641521,0.17593157715752827,0.16160298090508143,0.003275723043145316,0.00283599537997021,0.004504454321408657,0.0029687965011741617,0.001757986328124959,0.0019219858888750321,0.002106976562500004,0.002028497610703102,0.00146728854507485,0.0014702308474847936,0.0016882015997060794,0.0015879845822401521,bawelna
2.4421136811023616,2.851819703639418,1.6157111220472455,2.7065534131068367,5.243062499999981,4.575396825396784,3.810812500000007,4.288422776517982,6.894245426829254,6.695629552549403,5.133003048780477,6.119667013527565,0.9253553399482503,0.897564588111664,0.9658549422391537,0.9092263512238472,0.676917866497968,0.7434237682500137,0.821655331845382,0.7749603282133316,0.4514752873425285,0.45782373263965237,0.6811706097623897,0.5426295901434375,10.062684547244132,13.758757517515072,4.581385334645677,12.192944385888792,43.713687499999786,34.394116906021345,23.75381249999999,30.170382968001743,74.43362550813004,72.44680020811657,42.19626524390238,61.091571279916835,0.055566770334175467,0.051800983015350924,0.06777306128749114,0.05298666043763787,0.039456686101660435,0.041942522902635955,0.04545787026192501,0.04318034649219532,0.03573395104522913,0.03640735676929501,0.04011706802940794,0.0377251042967833,0.33167977743600574,0.29578752315825724,0.44583801458434763,0.30443050263052746,0.172058369665082,0.1984502911400603,0.2305764639282357,0.20816525985214213,0.13272300860706646,0.14286284887298625,0.17555989599503127,0.15290700083140402,0.0030876659653710026,0.002683341841356675,0.004593187836278031,0.0028075861843335384,0.0015568300781249635,0.0017591752274381419,0.0020664179687500056,0.0018645423231860446,0.0012769152573028322,0.0013254956269267313,0.0016093791472761448,0.001423183494203178,bawelna
2.208907480314955,2.606609213218435,1.5664985236220481,2.5646351292702705,4.936374999999975,4.274187452758847,3.7688125000000023,4.180083144368812,6.703506097560942,6.532453173777269,5.097243394308925,6.142624869927134,0.9577649111472175,0.9432163932432631,0.9782662409630288,0.942574979156218,0.8002380534939814,0.8530794107501322,0.8829472276378516,0.8484741753629232,0.6368611889364482,0.663602955080331,0.7856841363537465,0.6737499153116894,8.431594488188997,11.338086676173381,4.328555610236225,11.465248930497888,40.061624999999914,29.41893424036241,23.315187499999883,30.33150667674424,72.92390752032513,67.62337408949018,42.69353404471521,65.5141129032258,0.05430332056388225,0.05011664119532437,0.06399407606979349,0.05096344194694183,0.037736778520760954,0.039990833926780565,0.04240651482968111,0.04092187505193686,0.03369548077901484,0.03396427039556502,0.03723421011791686,0.03514488967852634,0.3628018851937779,0.3139731011087514,0.4531263176008325,0.32513099279762003,0.18672273940348363,0.2066181165880698,0.23124018371585117,0.22137533662753778,0.14089016578758393,0.137490240552072,0.1796380328848969,0.16066782578598834,0.0029488506242637564,0.002511677724700884,0.004095241772026515,0.0025972724150793098,0.0014240644531249651,0.0015992667981593438,0.001798312499999964,0.0016745998577663323,0.0011353854249289586,0.0011535716635030547,0.0013863864031051826,0.001235163270515787,bawelna
2.24224901574803,2.895095790191582,1.7476008858267738,2.5070370140740295,5.16274999999999,4.777084908037217,4.107812500000008,4.0850340136053935,7.140243902438998,7.3971123829343925,5.5831427845528285,6.0917663891779155,0.96113058788312,0.9362627322861882,0.9756694210762222,0.9517561761340557,0.8057896100199718,0.8315490234609548,0.8751622532460879,0.874190555006197,0.6423820532452468,0.6157319238120248,0.7755604047439134,0.7263303669178677,8.842519685039399,14.485522971045969,5.530573326771674,10.965465930931877,44.159749999999946,38.21900982615212,28.29893749999989,28.55820105820077,81.23691565040654,86.85392819979168,50.8247586382112,61.97574141519239,0.051152980016831884,0.04546461103006568,0.057994197797010844,0.048596273050323435,0.034836588389579405,0.036156025828506425,0.03868696990751502,0.03883732050879278,0.03053094556378018,0.03013594317880418,0.033767181833545094,0.03264805631712529,0.3632341361072226,0.3002062136831172,0.42980301376573243,0.3315219135032392,0.18346276410462772,0.1981836584897697,0.22200961552832138,0.22610181838684967,0.13446057050037213,0.12796223612228022,0.16820877213854557,0.15693676552722594,0.002616627364602402,0.00206703085611517,0.003363326978118817,0.0023615977543815915,0.0012135878906249786,0.0013072582037116237,0.0014966816406249727,0.0015083374643026961,0.0009321386370185087,0.0009081750712761143,0.0011402225689796978,0.0010658955812861848,bawelna
